"date";"portal";"title";"position";"link"
2015-04-07;http://www.tvn24.pl/;Odtwórz:  Komorowski bÄ<U+0099>dzie miaÅ<U+0082> finaÅ<U+0082>, ktÃ³rego sam nie wymyÅ<U+009B>liÅ<U+0082>;3;http://www.tvn24.pl/adam-hofman-o-wojnie-w-kampanii-prezydenckiej,531070,s.html#autoplay
2015-04-07;http://www.tvn24.pl/;Duda: oczekujÄ<U+0099> zwrotu dowodÃ³w i rzetelnych ekspertyz;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-oczekuje-zwrotu-dowodow-i-rzetelnych-ekspertyz,531216.html
2015-04-07;http://www.tvn24.pl/;Komorowski bÄ<U+0099>dzie miaÅ<U+0082> finaÅ<U+0082>, ktÃ³rego sam nie wymyÅ<U+009B>liÅ<U+0082>;2;http://www.tvn24.pl/komorowski-bedzie-mial-final-ktorego-sam-nie-wymyslil,531070,s.html
2015-04-07;http://www.tvn24.pl/;Komorowski bÄ<U+0099>dzie miaÅ<U+0082> finaÅ<U+0082>, ktÃ³rego sam nie wymyÅ<U+009B>liÅ<U+0082>;1;http://www.tvn24.pl/adam-hofman-o-wojnie-w-kampanii-prezydenckiej,531070,s.html
2015-04-07;http://www.tvn24.pl/;Odtwórz:  Komorowski bÄ<U+0099>dzie miaÅ<U+0082> finaÅ<U+0082>, ktÃ³rego sam nie wymyÅ<U+009B>liÅ<U+0082>;1;http://www.tvn24.pl/adam-hofman-o-wojnie-w-kampanii-prezydenckiej,531070,s.html#autoplay
2015-04-07;http://natemat.pl/;Nieznosna lekkosc kandydata;2;http://wojciechsadurski.natemat.pl/138913,nieznosna-lekkosc-kandydata
2015-04-07;http://natemat.pl/;Duda zle zaplanowal wyborczy budzet? Do konca kampanii zostalo mu niecale 4 mln zlotych;1;http://natemat.pl/138905,duda-zle-zaplanowal-wyborczy-budzet-do-konca-kampanii-zostalo-mu-niecale-4-mln-zlotych
2015-04-07;http://natemat.pl/;Najtrudniejszy tydzien Dudy: in vitro w Sejmie, konwencja u Komorowskiego;1;http://natemat.pl/138873,zaczyna-sie-najtrudniejszy-tydzien-w-kampanii-andrzeja-dudy-in-vitro-w-sejmie-konwencja-antyprzemocowa-u-komorowskiego
2015-04-07;http://www.gazeta.pl;Widać odpowiedzialność Kaczyńskiego za katastrofę. Niech  Duda, jego sukcesor, przeprosi;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114884,17715261,Palikot_o_stenogramach___Widac_odpowiedzialnosc_Kaczynskiego.html#BoxNewsImg
2015-04-07;http://www.dziennik.pl;Andrzej Duda krytykuje prokuraturę: Dziwne przecieki, które uderzają w rodzinę;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487282,nowe-stenogramy-z-kokpitu-tu-154m-andrzej-duda-przecieki-uderzaja-w-rodziny-ofiar.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;Katastrofa smoleńska. Kandydaci na prezydenta o nowych stenogramach;2;http://wyborcza.pl/1,75478,17714830,Katastrofa_smolenska__Kandydaci_na_prezydenta_o_nowych.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;Prezydent Poznania do senatorów: kary za nielegalne reklamy muszą być wyższe;2;http://wyborcza.pl/1,75248,17714064,Prezydent_Poznania_do_senatorow__kary_za_nielegalne.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;O czym kandydaci na prezydenta nie mówią ani słowa? Kim jest wielki nieobecny?;3;http://wyborcza.pl/1,75968,17712456,TTIP___wielki_nieobecny.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;W tej kampanii tylko premier robi, co trzeba. Zacznie się walka;3;http://wyborcza.pl/1,75968,17712453,Tylko_premier_robi_to__co_powinna.html
2015-04-07;http://www.tvp.info/;Prezydent stanie przed podkomisja ds. SKOK-ów? Domaga sie tego Prawo i Sprawiedliwosc;2;http://www.tvp.info.plhttp://www.tvpparlament.pl/aktualnosci/przedstawiciel-prezydenta-nie-stanie-przed-podkomisja-ds-skokow-podkomisja-czeka-na-dude/19562018
2015-04-07;http://www.tvp.info/;„Nie jestesmy aniolkami, jestesmy kobietami”. Modelki XXL przeciw kampanii Victoria’s Secret;2;http://www.tvp.info.pl/19562297/nie-jestesmy-aniolkami-jestesmy-kobietami-modelki-xxl-przeciw-kampanii-victorias-secret
2015-04-07;http://www.wp.pl;Jarubas: niech nowe informacje o tupolewie nie będą elementem kampanii wyborczej;1;/kat,140394,title,Jarubas-niech-nowe-informacje-o-tupolewie-nie-beda-elementem-kampanii-wyborczej,wid,17428255,wiadomosc.html
2015-04-07;http://www.wprost.pl/;Duda o stenogramach: Czekam na oryginalne dowody;2;http://www.wprost.pl/ar/501520/Duda-o-stenogramach-Czekam-na-oryginalne-dowody/
2015-04-07;http://www.wprost.pl/;Palikot: Nie ma nowych samolotów, a premier dalej lata razem z prezydentem;2;http://www.wprost.pl/ar/501513/Palikot-Nie-ma-nowych-samolotow-a-premier-dalej-lata-razem-z-prezydentem/
2015-04-07;http://www.wprost.pl/;Kłopotek: Związki Komorowskiego z WSI musiały istnieć;1;http://www.wprost.pl/ar/501115/Klopotek-Zwiazki-Komorowskiego-z-WSI-musialy-istniec/
2015-04-07;http://www.wprost.pl/;Kłopotek, Kurski i Tyszkiewicz o matce Dudy. "Czepianie się matki, że pomaga dziecku, jest niskie";1;http://www.wprost.pl/ar/500952/Klopotek-Kurski-i-Tyszkiewicz-o-matce-Dudy-Czepianie-sie-matki-ze-pomaga-dziecku-jest-niskie/
2015-04-07;http://www.onet.pl/;Zobacz majatki kandydatów na prezydenta!;2;http://wiadomosci.onet.pl/kraj/majatki-kandydatow-na-urzad-prezydenta-rp/1lv809
2015-04-07;http://www.onet.pl/;Duda: Lekarze licza, a nie lecza. Czas to zmienic;1;http://wiadomosci.onet.pl/warszawa/duda-sluzba-zdrowia-wymaga-zdecydowanej-naprawy/9ghs5q
2015-04-07;http://www.newsweek.pl/;Michalski: Kaczynski jako prezydent usilowal sie zabic trzykrotnie;4;http://opinie.newsweek.pl/katastrofa-smolenska-lech-kaczynski-usilowal-sie-zabic-trzy-razy,artykuly,360586,1.html
2015-04-07;http://www.newsweek.pl/;Komorowski to general z sympatykami, ale bez wojska;2;http://polska.newsweek.pl/szanse-bronislawa-komorowskiego-na-reelekcje,artykuly,360562,1.html
2015-04-07;http://www.newsweek.pl/;Prezydent,USA,musi,sie,modlic,Jesli,chcesz,zostac,prezydentem,USA,módl,sie,do,Boga,pisze,Matthew,Cooper,w,najnowszym,wydaniu,amerykanskiego,Newsweeka,Mieszkancom,USA,wszystko,jedno,w,jakim;1;http://swiat.newsweek.pl/w-amerykanskim-newsweeku-prezydent-usa-musi-sie-modlic,artykuly,360545,1.html
2015-04-07;http://www.newsweek.pl/;Swiat,Poroszenko,nie,wyklucza,referendum,ws,struktury,Ukrainy,Prezydent,Ukrainy,Petro,Poroszenko,nie,wykluczyl,przeprowadzenia,referendum,ws,struktury,panstwa,informuje,w,poniedzialek,agencja,Interfax,Ukraina;1;http://swiat.newsweek.pl/petro-poroszenko-nie-wyklucza-referendum-ws-struktury-ukrainy,artykuly,360542,1.html
2015-04-07;http://www.newsweek.pl/;Turcja,na,wojnie,z,Facebookiem,Twitterem,i,YouTubem,Tureckie,wladze,na,wiele,godzin,zablokowaly,dostep,do,Twittera,i,YouTube,Problemy,mial,tez,Facebook,Nie,trzeba,bylo,dlugo,czekac,a,serwisy,spelnily,wszystkie,zadania;1;http://swiat.newsweek.pl/turcja-odblokowuje-facebooka-twittera-i-youtube,artykuly,360598,1.html
2015-04-07;http://www.newsweek.pl/;Prokuratura,ten,material,zawiera,sporo,niescislosci,RMF,publikuje,calosc,Po,tym,jak,do,mediów,wyciekly,stenogramy,z,dopiero,odczytanych,rozmów,z,tupolewa,wrócila,dyskusja,o,naciskach,na,zaloge,alkoholu,presji;1;http://polska.newsweek.pl/katastrofa-smolenska-nowe-nagrania,artykuly,360592,1.html
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;3;http://www.tvn24.pl/kampania-prezydencka,531260,s.html
2015-04-07;http://www.tvn24.pl/;Odtwórz: Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;3;http://www.tvn24.pl/kampania-prezydencka,531260,s.html#autoplay
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/kandydaci-w-rozjazdach-wyciek-stenogramow-zburzy-kampanijna-sielanke,531260.html
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;2;http://www.tvn24.pl/kandydaci-w-rozjazdach-wyciek-stenogramow-zburzy-kampanijna-sielanke,531260,s.html
2015-04-07;http://natemat.pl/;Prezydent politycznie niepoprawny;4;http://natemat.pl/138953,milos-zeman-prezydent-bardzo-politycznie-niepoprawny
2015-04-07;http://natemat.pl/;Duda nie ma dobrego wyjscia. Reakcja PiS ustawia kampanie i moze przesadzic o wyniku;3;http://natemat.pl/138947,reakcja-pis-ustawia-kampanie-na-najblizsze-dni-i-moze-przesadzic-o-wyniku-wyborow-andrzej-duda-nie-ma-dobrego-wyjscia
2015-04-07;http://natemat.pl/;Nieznosna lekkosc kandydata;1;http://wojciechsadurski.natemat.pl/138913,nieznosna-lekkosc-kandydata
2015-04-07;http://natemat.pl/;Duda zle zaplanowal wyborczy budzet? Do konca kampanii zostalo mu niecale 4 mln zlotych;1;http://natemat.pl/138905,duda-zle-zaplanowal-wyborczy-budzet-do-konca-kampanii-zostalo-mu-niecale-4-mln-zlotych
2015-04-07;http://natemat.pl/;Najtrudniejszy tydzien Dudy: in vitro w Sejmie, konwencja u Komorowskiego;1;http://natemat.pl/138873,zaczyna-sie-najtrudniejszy-tydzien-w-kampanii-andrzeja-dudy-in-vitro-w-sejmie-konwencja-antyprzemocowa-u-komorowskiego
2015-04-07;http://www.gazeta.pl;Duda komentuje stenogramy pokazane przez RMF FM: Informacje uderzają w rodziny tych, którzy zginęli;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114884,17715290,Katastrofa_smolenska___nowe_stenogramy__Politycy_i.html#BoxNewsImg
2015-04-07;http://www.dziennik.pl;Lekceważenie Sejmu . Duda nie pojawił się na posiedzeniu ws. SKOK;2;http://wiadomosci.dziennik.pl/polityka/artykuly/487313,posiedzenie-podkomisji-w-sprawie-skok-bez-andrzeja-dudy-po-lekcewazenie-sejmu.html
2015-04-07;http://www.dziennik.pl;PiS: Komorowski powinien stanąć przed podkomisją ds. SKOK-ów;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487294,pis-bronislaw-komorowski-powinien-stanac-przed-podkomisja-ds-skok-ow.html
2015-04-07;http://www.dziennik.pl;Andrzej Duda krytykuje prokuraturę: Dziwne przecieki, które uderzają w rodzinę;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487282,nowe-stenogramy-z-kokpitu-tu-154m-andrzej-duda-przecieki-uderzaja-w-rodziny-ofiar.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;Katastrofa smoleńska. Kandydaci na prezydenta o nowych stenogramach;3;http://wyborcza.pl/1,75478,17714830,Katastrofa_smolenska__Kandydaci_na_prezydenta_o_nowych.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;O czym kandydaci na prezydenta nie mówią ani słowa? Kim jest wielki nieobecny?;3;http://wyborcza.pl/1,75968,17712456,TTIP___wielki_nieobecny.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;W tej kampanii tylko premier robi, co trzeba. Zacznie się walka;3;http://wyborcza.pl/1,75968,17712453,Tylko_premier_robi_to__co_powinna.html
2015-04-07;http://www.tvp.info/;Przedstawiciel prezydenta nie stanie przed podkomisja ds. SKOK-ów. „Podkomisja czeka na Dude”;2;http://www.tvp.info.plhttp://www.tvpparlament.pl/aktualnosci/przedstawiciel-prezydenta-nie-stanie-przed-podkomisja-ds-skokow-podkomisja-czeka-na-dude/19562018
2015-04-07;http://www.wp.pl;Jarubas: niech nowe informacje o tupolewie nie będą elementem kampanii wyborczej;1;/kat,140394,title,Jarubas-niech-nowe-informacje-o-tupolewie-nie-beda-elementem-kampanii-wyborczej,wid,17428255,wiadomosc.html
2015-04-07;http://www.wprost.pl/;Duda o stenogramach: Czekam na oryginalne dowody;2;http://www.wprost.pl/ar/501520/Duda-o-stenogramach-Czekam-na-oryginalne-dowody/
2015-04-07;http://www.wprost.pl/;Kłopotek: Związki Komorowskiego z WSI musiały istnieć;1;http://www.wprost.pl/ar/501115/Klopotek-Zwiazki-Komorowskiego-z-WSI-musialy-istniec/
2015-04-07;http://www.wprost.pl/;Kłopotek, Kurski i Tyszkiewicz o matce Dudy. "Czepianie się matki, że pomaga dziecku, jest niskie";1;http://www.wprost.pl/ar/500952/Klopotek-Kurski-i-Tyszkiewicz-o-matce-Dudy-Czepianie-sie-matki-ze-pomaga-dziecku-jest-niskie/
2015-04-07;http://www.onet.pl/;Zobacz majatki kandydatów na prezydenta!;2;http://wiadomosci.onet.pl/kraj/majatki-kandydatow-na-urzad-prezydenta-rp/1lv809
2015-04-07;http://www.onet.pl/;Duda: Lekarze licza, a nie lecza. Czas to zmienic;1;http://wiadomosci.onet.pl/warszawa/duda-sluzba-zdrowia-wymaga-zdecydowanej-naprawy/9ghs5q
2015-04-07;http://www.newsweek.pl/;Michalski: Kaczynski jako prezydent usilowal sie zabic trzykrotnie;4;http://opinie.newsweek.pl/katastrofa-smolenska-lech-kaczynski-usilowal-sie-zabic-trzy-razy,artykuly,360586,1.html
2015-04-07;http://www.newsweek.pl/;Komorowski to general z sympatykami, ale bez wojska;2;http://polska.newsweek.pl/szanse-bronislawa-komorowskiego-na-reelekcje,artykuly,360562,1.html
2015-04-07;http://www.newsweek.pl/;Prezydent,USA,musi,sie,modlic,Jesli,chcesz,zostac,prezydentem,USA,módl,sie,do,Boga,pisze,Matthew,Cooper,w,najnowszym,wydaniu,amerykanskiego,Newsweeka,Mieszkancom,USA,wszystko,jedno,w,jakim;1;http://swiat.newsweek.pl/w-amerykanskim-newsweeku-prezydent-usa-musi-sie-modlic,artykuly,360545,1.html
2015-04-07;http://www.newsweek.pl/;Swiat,Poroszenko,nie,wyklucza,referendum,ws,struktury,Ukrainy,Prezydent,Ukrainy,Petro,Poroszenko,nie,wykluczyl,przeprowadzenia,referendum,ws,struktury,panstwa,informuje,w,poniedzialek,agencja,Interfax,Ukraina;1;http://swiat.newsweek.pl/petro-poroszenko-nie-wyklucza-referendum-ws-struktury-ukrainy,artykuly,360542,1.html
2015-04-07;http://www.newsweek.pl/;Turcja,na,wojnie,z,Facebookiem,Twitterem,i,YouTubem,Tureckie,wladze,na,wiele,godzin,zablokowaly,dostep,do,Twittera,i,YouTube,Problemy,mial,tez,Facebook,Nie,trzeba,bylo,dlugo,czekac,a,serwisy,spelnily,wszystkie,zadania;1;http://swiat.newsweek.pl/turcja-odblokowuje-facebooka-twittera-i-youtube,artykuly,360598,1.html
2015-04-07;http://www.newsweek.pl/;Prokuratura,ten,material,zawiera,sporo,niescislosci,RMF,publikuje,calosc,Po,tym,jak,do,mediów,wyciekly,stenogramy,z,dopiero,odczytanych,rozmów,z,tupolewa,wrócila,dyskusja,o,naciskach,na,zaloge,alkoholu,presji;1;http://polska.newsweek.pl/katastrofa-smolenska-nowe-nagrania,artykuly,360592,1.html
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;3;http://www.tvn24.pl/kampania-prezydencka,531260,s.html
2015-04-07;http://www.tvn24.pl/;Odtwórz: Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;3;http://www.tvn24.pl/kampania-prezydencka,531260,s.html#autoplay
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;2;http://www.tvn24.pl/kandydaci-w-rozjazdach-wyciek-stenogramow-zburzy-kampanijna-sielanke,531260,s.html
2015-04-07;http://www.tvn24.pl/;Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;1;http://www.tvn24.pl/kampania-prezydencka,531260,s.html
2015-04-07;http://www.tvn24.pl/;Odtwórz: Kandydaci w rozjazdach. Wyciek stenogramÃ³w zburzy kampanijnÄ<U+0085> sielankÄ<U+0099>?;1;http://www.tvn24.pl/kampania-prezydencka,531260,s.html#autoplay
2015-04-07;http://natemat.pl/;Duda nie ma dobrego wyjscia. Reakcja PiS ustawia kampanie i moze przesadzic o wyniku;2;http://natemat.pl/138947,reakcja-pis-ustawia-kampanie-na-najblizsze-dni-i-moze-przesadzic-o-wyniku-wyborow-andrzej-duda-nie-ma-dobrego-wyjscia
2015-04-07;http://natemat.pl/;Prezydent politycznie niepoprawny;1;http://natemat.pl/138953,milos-zeman-prezydent-bardzo-politycznie-niepoprawny
2015-04-07;http://natemat.pl/;Nieznosna lekkosc kandydata;1;http://wojciechsadurski.natemat.pl/138913,nieznosna-lekkosc-kandydata
2015-04-07;http://natemat.pl/;Duda zle zaplanowal wyborczy budzet? Do konca kampanii zostalo mu niecale 4 mln zlotych;1;http://natemat.pl/138905,duda-zle-zaplanowal-wyborczy-budzet-do-konca-kampanii-zostalo-mu-niecale-4-mln-zlotych
2015-04-07;http://natemat.pl/;Najtrudniejszy tydzien Dudy: in vitro w Sejmie, konwencja u Komorowskiego;1;http://natemat.pl/138873,zaczyna-sie-najtrudniejszy-tydzien-w-kampanii-andrzeja-dudy-in-vitro-w-sejmie-konwencja-antyprzemocowa-u-komorowskiego
2015-04-07;http://www.gazeta.pl;Duda o stenogramach:  Uderzają w rodziny ofiar;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114884,17715290,Katastrofa_smolenska___nowe_stenogramy__Politycy_i.html#BoxNewsLink
2015-04-07;http://www.dziennik.pl;Lekceważenie Sejmu . Duda nie pojawił się na posiedzeniu ws. SKOK;2;http://wiadomosci.dziennik.pl/polityka/artykuly/487313,posiedzenie-podkomisji-w-sprawie-skok-bez-andrzeja-dudy-po-lekcewazenie-sejmu.html
2015-04-07;http://www.dziennik.pl;Duda nie pojawił się na posiedzeniu w sprawie SKOK. PO: Lekceważenie Sejmu;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487313,posiedzenie-podkomisji-w-sprawie-skok-bez-andrzeja-dudy-po-lekcewazenie-sejmu.html
2015-04-07;http://www.dziennik.pl;PiS: Komorowski powinien stanąć przed podkomisją ds. SKOK-ów;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487294,pis-bronislaw-komorowski-powinien-stanac-przed-podkomisja-ds-skok-ow.html
2015-04-07;http://www.dziennik.pl;Andrzej Duda krytykuje prokuraturę: Dziwne przecieki, które uderzają w rodzinę;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487282,nowe-stenogramy-z-kokpitu-tu-154m-andrzej-duda-przecieki-uderzaja-w-rodziny-ofiar.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;O czym kandydaci na prezydenta nie mówią ani słowa?;3;http://wyborcza.pl/1,75968,17712456,TTIP___wielki_nieobecny.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;W tej kampanii tylko premier robi, co trzeba. Zacznie się walka;3;http://wyborcza.pl/1,75968,17712453,Tylko_premier_robi_to__co_powinna.html
2015-04-07;http://www.tvp.info/;Przedstawiciel prezydenta nie stanie przed podkomisja ds. SKOK-ów. „Podkomisja czeka na Dude”;2;http://www.tvp.info.plhttp://www.tvpparlament.pl/aktualnosci/przedstawiciel-prezydenta-nie-stanie-przed-podkomisja-ds-skokow-podkomisja-czeka-na-dude/19562018
2015-04-07;http://www.tvp.info/;„Nie jestesmy aniolkami, jestesmy kobietami”. Modelki XXL przeciw kampanii Victoria’s Secret;2;http://www.tvp.info.pl/19562297/nie-jestesmy-aniolkami-jestesmy-kobietami-modelki-xxl-przeciw-kampanii-victorias-secret
2015-04-07;http://www.wp.pl;Jarubas: niech nowe informacje o tupolewie nie będą elementem kampanii wyborczej;1;/kat,140394,title,Jarubas-niech-nowe-informacje-o-tupolewie-nie-beda-elementem-kampanii-wyborczej,wid,17428255,wiadomosc.html
2015-04-07;http://www.wprost.pl/;Duda o stenogramach: Czekam na oryginalne dowody;2;http://www.wprost.pl/ar/501520/Duda-o-stenogramach-Czekam-na-oryginalne-dowody/
2015-04-07;http://www.wprost.pl/;Kłopotek: Związki Komorowskiego z WSI musiały istnieć;1;http://www.wprost.pl/ar/501115/Klopotek-Zwiazki-Komorowskiego-z-WSI-musialy-istniec/
2015-04-07;http://www.wprost.pl/;Kłopotek, Kurski i Tyszkiewicz o matce Dudy. "Czepianie się matki, że pomaga dziecku, jest niskie";1;http://www.wprost.pl/ar/500952/Klopotek-Kurski-i-Tyszkiewicz-o-matce-Dudy-Czepianie-sie-matki-ze-pomaga-dziecku-jest-niskie/
2015-04-07;http://www.onet.pl/;Zobacz majatki kandydatów na prezydenta!;2;http://wiadomosci.onet.pl/kraj/majatki-kandydatow-na-urzad-prezydenta-rp/1lv809
2015-04-07;http://www.onet.pl/;Duda: Lekarze licza, a nie lecza. Czas to zmienic;1;http://wiadomosci.onet.pl/warszawa/duda-sluzba-zdrowia-wymaga-zdecydowanej-naprawy/9ghs5q
2015-04-07;http://www.newsweek.pl/;Michalski: Kaczynski jako prezydent usilowal sie zabic trzykrotnie;4;http://opinie.newsweek.pl/katastrofa-smolenska-lech-kaczynski-usilowal-sie-zabic-trzy-razy,artykuly,360586,1.html
2015-04-07;http://www.newsweek.pl/;Komorowski to general z sympatykami, ale bez wojska;2;http://polska.newsweek.pl/szanse-bronislawa-komorowskiego-na-reelekcje,artykuly,360562,1.html
2015-04-07;http://www.newsweek.pl/;Prezydent,USA,musi,sie,modlic,Jesli,chcesz,zostac,prezydentem,USA,módl,sie,do,Boga,pisze,Matthew,Cooper,w,najnowszym,wydaniu,amerykanskiego,Newsweeka,Mieszkancom,USA,wszystko,jedno,w,jakim;1;http://swiat.newsweek.pl/w-amerykanskim-newsweeku-prezydent-usa-musi-sie-modlic,artykuly,360545,1.html
2015-04-07;http://www.newsweek.pl/;Swiat,Poroszenko,nie,wyklucza,referendum,ws,struktury,Ukrainy,Prezydent,Ukrainy,Petro,Poroszenko,nie,wykluczyl,przeprowadzenia,referendum,ws,struktury,panstwa,informuje,w,poniedzialek,agencja,Interfax,Ukraina;1;http://swiat.newsweek.pl/petro-poroszenko-nie-wyklucza-referendum-ws-struktury-ukrainy,artykuly,360542,1.html
2015-04-07;http://www.newsweek.pl/;Reklama,popularnego,leku,zakazana,Zawierala,niescisle,informacje,Glówny,Inspektor,Farmaceutyczny,uznal,cos,takiego,jak,stan,przeziebionej,glowy,nie,wystepuje,w,literaturze,medycznej;1;http://polska.newsweek.pl/sudafed-reklama-leku-na-katar-niezgodna-z-prawem,artykuly,360599,1.html
2015-04-07;http://www.newsweek.pl/;Turcja,na,wojnie,z,Facebookiem,Twitterem,i,YouTubem,Tureckie,wladze,na,wiele,godzin,zablokowaly,dostep,do,Twittera,i,YouTube,Problemy,mial,tez,Facebook,Nie,trzeba,bylo,dlugo,czekac,a,serwisy,spelnily,wszystkie,zadania;1;http://swiat.newsweek.pl/turcja-odblokowuje-facebooka-twittera-i-youtube,artykuly,360598,1.html
2015-04-07;http://natemat.pl/;Prezydent politycznie niepoprawny;1;http://natemat.pl/138953,milos-zeman-prezydent-bardzo-politycznie-niepoprawny
2015-04-07;http://natemat.pl/;Duda nie ma dobrego wyjscia. Reakcja PiS ustawia kampanie i moze przesadzic o wyniku;1;http://natemat.pl/138947,reakcja-pis-ustawia-kampanie-na-najblizsze-dni-i-moze-przesadzic-o-wyniku-wyborow-andrzej-duda-nie-ma-dobrego-wyjscia
2015-04-07;http://natemat.pl/;Nieznosna lekkosc kandydata;1;http://wojciechsadurski.natemat.pl/138913,nieznosna-lekkosc-kandydata
2015-04-07;http://natemat.pl/;Duda zle zaplanowal wyborczy budzet? Do konca kampanii zostalo mu niecale 4 mln zlotych;1;http://natemat.pl/138905,duda-zle-zaplanowal-wyborczy-budzet-do-konca-kampanii-zostalo-mu-niecale-4-mln-zlotych
2015-04-07;http://natemat.pl/;Najtrudniejszy tydzien Dudy: in vitro w Sejmie, konwencja u Komorowskiego;1;http://natemat.pl/138873,zaczyna-sie-najtrudniejszy-tydzien-w-kampanii-andrzeja-dudy-in-vitro-w-sejmie-konwencja-antyprzemocowa-u-komorowskiego
2015-04-07;http://www.gazeta.pl;Duda o stenogramach:  Uderzają w rodziny ofiar;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114884,17715290,Katastrofa_smolenska___nowe_stenogramy__Politycy_i.html#BoxNewsLink
2015-04-07;http://www.dziennik.pl;Lekceważenie Sejmu . Duda nie pojawił się na posiedzeniu ws. SKOK;2;http://wiadomosci.dziennik.pl/polityka/artykuly/487313,posiedzenie-podkomisji-w-sprawie-skok-bez-andrzeja-dudy-po-lekcewazenie-sejmu.html
2015-04-07;http://www.dziennik.pl;Duda nie pojawił się na posiedzeniu w sprawie SKOK. PO: Lekceważenie Sejmu;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487313,posiedzenie-podkomisji-w-sprawie-skok-bez-andrzeja-dudy-po-lekcewazenie-sejmu.html
2015-04-07;http://www.dziennik.pl;PiS: Komorowski powinien stanąć przed podkomisją ds. SKOK-ów;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487294,pis-bronislaw-komorowski-powinien-stanac-przed-podkomisja-ds-skok-ow.html
2015-04-07;http://www.dziennik.pl;Andrzej Duda krytykuje prokuraturę: Dziwne przecieki, które uderzają w rodzinę;1;http://wiadomosci.dziennik.pl/polityka/artykuly/487282,nowe-stenogramy-z-kokpitu-tu-154m-andrzej-duda-przecieki-uderzaja-w-rodziny-ofiar.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;O czym kandydaci na prezydenta nie mówią ani słowa?;3;http://wyborcza.pl/1,75968,17712456,TTIP___wielki_nieobecny.html
2015-04-07;http://wyborcza.pl/0,0.html?piano_d=1;W tej kampanii tylko premier robi, co trzeba. Zacznie się walka;3;http://wyborcza.pl/1,75968,17712453,Tylko_premier_robi_to__co_powinna.html
