"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-03-17;http://www.onet.pl/;Zaklócili wiec Komorowskiego. On im odpowiedzial;2;http://wiadomosci.onet.pl/szczecin/bronislaw-komorowski-chce-spokojnej-pracy-dla-nas-wszystkich/8tevsm;12;komorowski
2015-03-17;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/kampania-nijaka-komorowski-rozczarowuje-jak-sie-postara-moze-przegrac,525145.html;14;komorowski
2015-03-17;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;2;http://www.tvn24.pl/kampania-nijaka-komorowski-rozczarowuje-jak-sie-postara-moze-przegrac,525145,s.html;14;komorowski
2015-03-17;http://www.wprost.pl/;Wpadki Komorowskiego na Twitterze. Powinien skupić się na Naszej Klasie;1;http://www.wprost.pl/ar/495661/Wpadki-Komorowskiego-na-Twitterze-Powinien-skupic-sie-na-Naszej-Klasie/;17;komorowski
2015-03-17;http://natemat.pl/;Co ma wspólnego Komorowski z Apple? Zagadka warta 850 mln;1;http://bartlomiejwalentynski.innpoland.pl/115863,kiedy-slonce-dzieki-ustawie-zaswieci;24;komorowski
2015-03-17;http://natemat.pl/;Bulterier znów podgryza. Kurski uderza w syna Komorowskiego;1;http://natemat.pl/136693,bulterier-powrocil-jacek-kurski-uderza-w-syna-bronislawa-komorowskiego;24;komorowski
2015-03-17;http://natemat.pl/;Komorowski i jego zywiol. W malych miasteczkach prezydent czuje sie jak ryba w wodzie;1;http://natemat.pl/136639,komorowski-i-jego-zywiol-podczas-spotkan-wyborczych-w-malych-miasteczkach-prezydent-czuje-sie-jak-ryba-w-wodzie;24;komorowski
2015-03-17;http://natemat.pl/;<U+2B06>Ataki Dudy splywaja po Komorowskim;1;http://natemat.pl/132313,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-bronislaw-komorowski;24;komorowski
2015-03-17;http://www.gazeta.pl;Sondaż: liderem wciąż Komorowski, ale duży skok Dudy;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17579233,Poparcie_dla_Dudy_rosnie__Komorowski_wygra_w_II_turze.html;14;komorowski
2015-03-17;http://natemat.pl/;Nawet Rosjanie pisza o interwencji ochrony.  Chcial zadac pytanie Komorowskiemu;1;http://natemat.pl/136833,rosjanie-pisza-o-interwencji-bor-chcial-zadac-pytanie-prezydentowi-komorowskiemu;24;komorowski
2015-03-17;http://www.wp.pl;Bronisław Komorowski: chcę spokojnej pracy dla nas wszystkich;1;/kat,140394,title,Bronislaw-Komorowski-chce-spokojnej-pracy-dla-nas-wszystkich,wid,17356573,wiadomosc.html;18;komorowski
2015-03-17;http://www.wp.pl;Bronkobus ostrzelany w Kielcach kulami z farbą. Sprawcy odpowiedzą za wykroczenie;1;/kat,140394,title,Bronkobus-ostrzelany-w-Kielcach-kulami-z-farba-Sprawcy-odpowiedza-za-wykroczenie,wid,17355633,wiadomosc.html;18;komorowski
2015-03-17;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;1;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/;17;komorowski
2015-03-17;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;1;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html;14;komorowski
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;1;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html;14;komorowski
2015-03-17;http://www.tvn24.pl/;Topnieje przewaga Komorowskiego nad Duda. Kukiz przed Ogórek. Sondaz dla  Faktów  TVN;4;http://www.tvn24.pl/sondaz-prezydencki-dla-faktow-tvn,524725,s.html;46;duda
2015-03-17;http://www.wp.pl;Zaskakujacy sondaz.  Kukiz moze zaszkodzic Dudzie;4;http://wiadomosci.wp.pl/kat,1027139,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;30;duda
2015-03-17;http://www.newsweek.pl/;Oswiadczenie wydawcy w sprawie tekstu  Duda Gracz;4;http://polska.newsweek.pl/oswiadczenie-rasp-po-tekscie-o-dudzie-i-zarzutach-o-antysemityzm,artykuly,359224,1.html;21;duda
2015-03-17;http://wyborcza.pl/0,0.html?piano_d=1;Skąd w PiS nerwowość na wieść o teściu Dudy? Bo dla jego elektoratu żydowskie korzenie są podejrzane;4;http://wyborcza.pl/1,75968,17581245,Skad_w_PiS_nerwowosc_na_wiesc_o_tesciu_Dudy__Dla_jego.html;30;duda
2015-03-17;http://www.wprost.pl/;Sondaż: 46 proc. dla Komorowskiego, 31 proc. dla Dudy;3;http://www.wprost.pl/ar/498568/Sondaz-prezydencki-46-proc-dla-Komorowskiego-31-proc-dla-Dudy/;28;duda
2015-03-17;http://www.tvn24.pl/;Ogórek w fabryce zakretek, Kaczynski tlumaczy Dude;3;http://www.tvn24.pl/kampania-wyborcza-2015,524709,s.html;38;duda
2015-03-17;http://www.gazeta.pl;Poparcie dla Dudy znów rośnie i przebija kolejną barierę. Komorowski na czele. Traci za to Ogórek;3;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17579233,Poparcie_dla_Dudy_rosnie__Komorowski_wygra_w_II_turze.html;20;duda
2015-03-17;http://www.dziennik.pl;Wielki skok Dudy! Najnowszy SONDAŻ daje mu drugą turę;3;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/485479,komorowski-wygra-z-duda-dopiero-w-drugiej-turze-najnowszy-sondaz.html;28;duda
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego;3;http://www.tvn24.pl/sondaz-prezydencki-dla-faktow-tvn,524725,s.html;38;duda
2015-03-17;http://natemat.pl/;Spada poparcie dla Magdaleny Ogórek. Za Andrzejem Duda... Pawel Kukiz;3;http://natemat.pl/136817,spada-poparcie-dla-magdaleny-ogorek-za-andrzejem-duda-pawel-kukiz;24;duda
2015-03-17;http://www.wp.pl;Frankowicze nie maja co liczyc na pomocna dlon Dudy;3;http://www.money.pl/gospodarka/wiadomosci/artykul/kredyty-we-frankach-andrzej-duda-przeciwny,19,0,1738003.html;21;duda
2015-03-17;http://www.newsweek.pl/;Rekordowe poparcie dla Dudy, bedzie II tura [SONDAZ];3;http://polska.newsweek.pl/sondaz-prezydencki-rosnie-poparcie-dla-andrzeja-dudy-bedzie-ii-tura,artykuly,359212,1.html;21;duda
2015-03-17;http://www.tvn24.pl/;Duda: potrzebujemy repolonizacji banków, bo robia z nami, co chca;3;http://www.tvn24.pl/duda-chce-repolonizacji-bankow,524903,s.html;38;duda
2015-03-17;http://www.tvn24.pl/;Duda ma wieksze doswiadczenie niz Obama;3;/wiadomosci-z-kraju,3/duda-ma-wieksze-doswiadczenie-niz-obama,522579.html;38;duda
2015-03-17;http://natemat.pl/;Andrzej Duda wzywa do  repolonizacji banków . Nizsze oplaty i prowizje;3;http://natemat.pl/136843,andrzej-duda-wzywa-do-repolonizacji-bankow-chce-nizszych-oplat-i-prowizji;24;duda
2015-03-17;http://natemat.pl/;Zobacz, jak dzisiaj radzil sobie Duda;3;http://natemat.pl/132315,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-andrzej-duda;24;duda
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;3;/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html;38;duda
2015-03-17;http://www.tvp.info/;„Trudno dodzwonic sie do Radia Maryja”. Jaroslaw z Warszawy o telefonie do Dudy;2;http://www.tvp.info.pl/19275914/czesto-probowalem-sie-dodzwonic-do-radia-maryja-to-trudne-kaczynski-o-telefonicznych-pochwalach-dla-dudy;18;duda
2015-03-17;http://www.wprost.pl/;Sondaż prezydencki: 46 proc. dla Komorowskiego, 31 proc. dla Dudy;2;http://www.wprost.pl/ar/498568/Sondaz-prezydencki-46-proc-dla-Komorowskiego-31-proc-dla-Dudy/;12;duda
2015-03-17;http://www.newsweek.pl/;4 informacje o Dudzie, których nie ma w gazetce PiS;2;http://polska.newsweek.pl/informacje-o-andrzeju-dudzie-ktorych-nie-podaje-pis,artykuly,359024,1.html;21;duda
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;2;http://www.tvn24.pl/sondaz-prezydencki-dla-faktow-tvn,524725,s.html;14;duda
2015-03-17;http://www.tvn24.pl/;Ogórek w fabryce zakretek, Kaczynski tlumaczy Dude;2;http://www.tvn24.pl/ogorek-w-fabryce-zakretek-kaczynski-tlumaczy-dude,524709,s.html;14;duda
2015-03-17;http://www.dziennik.pl;Newsweek  o teściu Dudy: Jest Żydem. Kaczyński odpowiada Lisowi;2;http://wiadomosci.dziennik.pl/polityka/artykuly/485474,newsweek-o-tesciu-dudy-zyd-kaczynski-odpowiada-lisowi.html;22;duda
2015-03-17;http://wyborcza.pl/0,0.html?piano_d=1;Najnowszy sondaż: Komorowski bez zmian, Duda i Kukiz zyskują;2;http://wyborcza.pl/1,75478,17579184,Najnowszy_sondaz__Komorowski_bez_zmian__Duda_i_Kukiz.html;20;duda
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego;2;http://www.tvn24.pl/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego,524725,s.html;14;duda
2015-03-17;http://www.dziennik.pl;Wielki skok Dudy! Najnowszy SONDAŻ daje mu drugą turę;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/485479,komorowski-wygra-z-duda-dopiero-w-drugiej-turze-najnowszy-sondaz.html;22;duda
2015-03-17;http://www.wprost.pl/;Duda został w weekend namaszczony na kandydata Radia Maryja;2;http://www.wprost.pl/ar/498689/Duda-zostal-w-weekend-namaszczony-na-kandydata-Radia-Maryja/;12;duda
2015-03-17;http://www.tvn24.pl/;Duda: potrzebujemy repolonizacji banków, bo robia z nami, co chca;2;http://www.tvn24.pl/duda-potrzebujemy-repolonizacji-bankow-bo-robia-z-nami-co-chca,524903,s.html;14;duda
2015-03-17;http://www.tvp.info/;Andrzej Duda: trzeba repolonizowac banki, bo robia z nami co chca;2;http://www.tvp.info.pl/19288553/andrzej-duda-trzeba-repolonizowac-banki-bo-robia-z-nami-co-chca;18;duda
2015-03-17;http://www.wp.pl;1 godz.Mocny apel dw�ch poslanek PO do Dudy;2;http://wiadomosci.wp.pl/kat,1342,title,Apel-do-Andrzeja-Dudy-ws-in-vitro-Czy-pan-ma-w-ogole-swoje-zdanie-w-tej-kwestii,wid,17355284,wiadomosc.html;14;duda
2015-03-17;http://www.newsweek.pl/;Rekordowe poparcie dla Dudy, bedzie II tura [SONDAZ];2;http://polska.newsweek.pl/sondaz-prezydencki-rosnie-poparcie-dla-andrzeja-dudy-bedzie-ii-tura,artykuly,359212,1.html;21;duda
2015-03-17;http://www.wp.pl;2 godz. Kukiz moze odebrac glosy Dudzie;2;http://wiadomosci.wp.pl/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;14;duda
2015-03-17;http://www.newsweek.pl/;Rekordowe poparcie dla Dudy, bedzie II tura [SONDAZ];2;http://polska.newsweek.pl/nowy-sondaz-pis-wyprzeda-po-w-sejmie-tylko-trzy-partie,artykuly,359236,1.html;21;duda
2015-03-17;http://www.tvn24.pl/;Ogórek w fabryce zakretek, Kaczynski tlumaczy Dude;1;http://www.tvn24.pl/kampania-wyborcza-2015,524709,s.html;14;duda
2015-03-17;http://natemat.pl/;Duda pokazuje, ze kampania PiS zabrnela w slepy zaulek;1;http://natemat.pl/136683,tyszkiewicz-o-muzeum-zgody-slaby-dowcip-jak-mowi-mlodziez-suchar-pokazuje-ze-kampania-dudy-zabrnela-w-slepy-zaulek;24;duda
2015-03-17;http://natemat.pl/;Kretacz Duda;1;http://tomaszlis.natemat.pl/136613,kretacz-duda;24;duda
2015-03-17;http://natemat.pl/;<U+2B06>Ataki Dudy splywaja po Komorowskim;1;http://natemat.pl/132313,barometr-wyborczy-natemat-zobacz-jak-dzisiaj-radzil-sobie-w-kampanii-bronislaw-komorowski;24;duda
2015-03-17;http://www.gazeta.pl;Sondaż: liderem wciąż Komorowski, ale duży skok Dudy;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17579233,Poparcie_dla_Dudy_rosnie__Komorowski_wygra_w_II_turze.html;14;duda
2015-03-17;http://www.wp.pl;Roman Giertych: Duda nie ma znaczenia. I tak rządzić będzie Kaczyński;1;/kat,140394,title,Roman-Giertych-Duda-nie-ma-znaczenia-I-tak-rzadzic-bedzie-Kaczynski,wid,17354663,wiadomosc.html;18;duda
2015-03-17;http://www.tvn24.pl/;Duda: potrzebujemy repolonizacji banków, bo robia z nami, co chca;1;http://www.tvn24.pl/duda-chce-repolonizacji-bankow,524903,s.html;14;duda
2015-03-17;http://www.tvn24.pl/;Duda ma wieksze doswiadczenie niz Obama;1;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-ma-wieksze-doswiadczenie-niz-obama,522579.html;14;duda
2015-03-17;http://www.dziennik.pl;Newsweek  o teściu Dudy: Jest Żydem. Kaczyński odpowiada Lisowi;1;http://wiadomosci.dziennik.pl/polityka/artykuly/485474,newsweek-o-tesciu-dudy-zyd-kaczynski-odpowiada-lisowi.html;12;duda
2015-03-17;http://www.wp.pl;Szykuje się niespodzianka?  Kukiz może odebrać głosy Dudzie;1;/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;18;duda
2015-03-17;http://natemat.pl/;Andrzej Duda wzywa do  repolonizacji banków . Nizsze oplaty i prowizje;1;http://natemat.pl/136843,andrzej-duda-wzywa-do-repolonizacji-bankow-chce-nizszych-oplat-i-prowizji;24;duda
2015-03-17;http://www.dziennik.pl;PO: Duda atakuje KNF z powodu SKOK-ów;1;http://wiadomosci.dziennik.pl/polityka/artykuly/485567,po-duda-atakuje-knf-z-powodu-skok-ow.html;12;duda
2015-03-17;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;1;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html;14;duda
2015-03-17;http://natemat.pl/;Spada poparcie dla Magdaleny Ogórek. Za Andrzejem Duda... Pawel Kukiz;3;http://natemat.pl/136817,spada-poparcie-dla-magdaleny-ogorek-za-andrzejem-duda-pawel-kukiz;24;ogorek
2015-03-17;http://natemat.pl/;Warszawska gonitwa za Magdalena Ogórek;3;http://natemat.pl/136655,warszawska-gonitwa-za-magdalena-ogorek-do-kandydatki-nie-mozna-sie-bylo-dostac;24;ogorek
2015-03-17;http://www.newsweek.pl/;Korwin-Mikke: To Amerykanie zdestabilizowali Ukraine;3;http://swiat.newsweek.pl/janusz-korwin-mikke-teorie-spiskowe-ameryka-chce-oslabic-rosje,artykuly,359188,1.html;21;korwin
2015-03-17;http://www.tvn24.pl/;Air Korwin One  wyladowal.  W nastepnych wyborach rakieta bedziemy latali;3;http://www.tvn24.pl/wideo/z-anteny/odlotowa-kampania-janusza-korwin-mikkego,1401996.html?playlist_id=18201;38;korwin
2015-03-17;http://www.wprost.pl/;Bohatersko przelecieliśmy przez Wisłę . Korwin-Mikke lata Air Korwin One;2;http://www.wprost.pl/ar/498578/Bohatersko-przelecielismy-przez-Wisle-Korwin-Mikke-lata-Air-Korwin-One/;12;korwin
2015-03-17;http://www.tvp.info/;Tylko u nas   Korwin-Mikke stawia na zbiórki publiczne. „Uczymy sie od Obamy”;2;http://www.tvp.info.pl/19287064/korwinmikke-stawia-na-zbiorki-publiczne-uczymy-sie-od-obamy;18;korwin
2015-03-17;http://www.wp.pl;wazneTajna bron Korwin-Mikkego;2;http://wiadomosci.wp.pl/gid,17351105,kat,7631,title,Air-Korwin-One,galeria.html;14;korwin
2015-03-17;http://www.wprost.pl/;Korwin-Mikke postanowił być maskotką Wiplera;2;http://www.wprost.pl/ar/498692/Korwin-Mikke-postanowil-byc-maskotka-Wiplera/;12;korwin
2015-03-17;http://www.wprost.pl/;Korwin-Mikke: Ludzi nie można traktować jak bydło i zabraniać im...;2;http://www.wprost.pl/ar/498720/Korwin-Mikke-Ludzi-nie-mozna-traktowac-jak-bydlo-i-zabraniac-im/;12;korwin
2015-03-17;http://www.onet.pl/;Korwin-Mikke: panstwo nie powinno wtracac sie w to, co obywatel je, pije i pali;1;http://wiadomosci.onet.pl/warszawa/korwin-mikke-w-legionowie-zapowiada-zmiane-konstytucji/12cm3r;12;korwin
2015-03-17;http://www.onet.pl/;Nowa partia Korwin-Mikkego. Zaglosujecie na nia?;1;http://wiadomosci.onet.pl/tablica/nowa-partia-korwin-mikkego-zaglosujecie-na-nia,1668,1020088,153124061,watek.html;12;korwin
2015-03-17;http://www.tvn24.pl/;Air Korwin One  wyladowal.  W nastepnych wyborach rakieta bedziemy latali;1;http://www.tvn24.pl/wideo/z-anteny/odlotowa-kampania-janusza-korwin-mikkego,1401996.html?playlist_id=18201;14;korwin
2015-03-17;http://natemat.pl/;Gry polityczne. Korwin wsród przebieranców na Intel Extreme Masters;1;http://natemat.pl/136635,bitwa-o-autograf-korwin-mikke-wsrod-przebierancow-na-intel-extreme-masters-w-katowicach;24;korwin
2015-03-17;http://www.newsweek.pl/;Korwin,Mikke,To,Amerykanie,zdestabilizowali,Ukraine,Ameryka,wydala,5,mld,dolarów,na,ukrainska,rewolucje,i,mogla,stac,za,zabójstwem,Niemcowa,a,aneksja,Krymu,byla,uzasadniona,powiedzial,Janusz,Korwin,Mikke;1;http://swiat.newsweek.pl/janusz-korwin-mikke-teorie-spiskowe-ameryka-chce-oslabic-rosje,artykuly,359188,1.html;21;korwin
2015-03-17;http://www.tvn24.pl/;Topnieje przewaga Komorowskiego nad Duda. Kukiz przed Ogórek. Sondaz dla  Faktów  TVN;4;http://www.tvn24.pl/sondaz-prezydencki-dla-faktow-tvn,524725,s.html;46;kukiz
2015-03-17;http://www.wp.pl;Zaskakujacy sondaz.  Kukiz moze zaszkodzic Dudzie;4;http://wiadomosci.wp.pl/kat,1027139,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;30;kukiz
2015-03-17;http://natemat.pl/;Spada poparcie dla Magdaleny Ogórek. Za Andrzejem Duda... Pawel Kukiz;3;http://natemat.pl/136817,spada-poparcie-dla-magdaleny-ogorek-za-andrzejem-duda-pawel-kukiz;24;kukiz
2015-03-17;http://natemat.pl/;Pawel Kukiz zebral 100 tys. podpisów.  W piatek rejestruje sie jako kandydat na prezydenta;2;http://natemat.pl/136783,pawel-kukiz-zebral-100-000-podpisow-w-piatek-rejestruje-sie-jako-kandydat-na-prezydenta;24;kukiz
2015-03-17;http://wyborcza.pl/0,0.html?piano_d=1;Najnowszy sondaż: Komorowski bez zmian, Duda i Kukiz zyskują;2;http://wyborcza.pl/1,75478,17579184,Najnowszy_sondaz__Komorowski_bez_zmian__Duda_i_Kukiz.html;20;kukiz
2015-03-17;http://wyborcza.pl/0,0.html?piano_d=1;Kukiz zebrał wymagane podpisy, ale chce więcej. Celuje w 200 tys.;2;http://wyborcza.pl/1,75478,17579767,Kukiz_zebral_podpisy__Celuje_w_200_tysiecy.html;20;kukiz
2015-03-17;http://www.wp.pl;2 godz. Kukiz moze odebrac glosy Dudzie;2;http://wiadomosci.wp.pl/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;14;kukiz
2015-03-17;http://www.wprost.pl/;Kukiz zebrał 100 tysięcy podpisów;2;http://www.wprost.pl/ar/498735/Kukiz-zebral-100-tysiecy-podpisow/;12;kukiz
2015-03-17;http://www.onet.pl/;Kukiz ujawnia, skad bierze pieniadze na swoja kampanie;2;http://wiadomosci.onet.pl/tylko-w-onecie/pawel-kukiz-poswiecam-caly-swoj-czas-z-przerwa-na-sen/7q4ebf;12;kukiz
2015-03-17;http://natemat.pl/;Kukiz nie ma zamiaru sie wycofywac;1;http://natemat.pl/136551,pawel-kukiz-zacheca-do-zbierania-podpisow-brakuje-ok-20-tys;24;kukiz
2015-03-17;http://natemat.pl/;Pawel Kukiz zebral 100 tys. podpisów.  W piatek rejestruje sie jako kandydat na prezydenta;1;http://natemat.pl/136783,pawel-kukiz-zebral-100-000-podpisow-w-piatek-rejestruje-sie-jako-kandydat-na-prezydenta;24;kukiz
2015-03-17;http://www.wp.pl;Szykuje się niespodzianka?  Kukiz może odebrać głosy Dudzie;1;/kat,140394,title,Szykuje-sie-niespodzianka-Kukiz-moze-odebrac-glosy-Dudzie,wid,17354876,wiadomosc.html;18;kukiz
2015-03-17;http://www.tvn24.pl/;Zakazany wyklad  Palikota poza murami uczelni;3;http://www.tvn24.pl/odwolany-wyklad-palikota-odbyl-sie-poza-murami-uczelni,524710,s.html;38;palikot
2015-03-17;http://www.tvn24.pl/;Zakazany wyklad  Palikota poza murami uczelni;2;http://www.tvn24.pl/zakazany-wyklad-palikota-poza-murami-uczelni,524710,s.html;14;palikot
2015-03-17;http://www.wprost.pl/;Gdzie poszła kasa Palikota?;1;http://www.wprost.pl/ar/498397/Gdzie-poszla-kasa-Palikota/;17;palikot
2015-03-17;http://www.tvn24.pl/;Zakazany wyklad  Palikota poza murami uczelni;1;http://www.tvn24.pl/odwolany-wyklad-palikota-odbyl-sie-poza-murami-uczelni,524710,s.html;14;palikot
2015-03-17;http://www.gazeta.pl;UMCS odwołuje wykład Palikota.  Jedyny taki przypadek;1;http://wiadomosci.gazeta.pl/wiadomosci/1,138764,17575608,UMCS_odwoluje_wyklad_Palikota___Jedyny_taki_przypadek.html;14;palikot
2015-03-18;http://www.wprost.pl/;Komorowski: Tu ginęli żołnierze radzieccy. Nałęcz: Kto to kwestionuje, jest propagandystą;4;http://www.wprost.pl/ar/498752/Komorowski-Tu-gineli-zolnierze-radzieccy-Nalecz-Kto-to-kwestionuje-jest-propagandysta/;35;komorowski
2015-03-18;http://www.tvn24.pl/;Kampania nijaka, Komorowski rozczarowuje.  Jak sie postara, moze przegrac;3;http://www.tvn24.pl/cimoszewicz-jak-komorowski-sie-dobrze-postara-moze-przegrac,525145,s.html;38;komorowski
2015-03-18;http://www.tvn24.pl/;Duda coraz silniejszy, topnieje przewaga Komorowskiego. Sondaz dla  Faktów  TVN;3;/wiadomosci-z-kraju,3/duda-coraz-silniejszy-topnieje-przewaga-komorowskiego-sondaz-dla-faktow-tvn,524725.html;38;komorowski
2015-03-18;http://www.tvn24.pl/;Przewaga Komorowskiego maleje. Czas na zaostrzenie kampanii?;3;http://www.tvn24.pl/kampania-prezydencka-2015-sondaz-przewaga-komorowskiego-maleje,525173,s.html;38;komorowski
2015-03-18;http://www.tvp.info/;Komorowski rozmawial z prezydentem Tunezji. Polacy nie byli pierwotnym celem ataku;3;http://www.tvp.info/19308660/komorowski-rozmawialem-z-prezydentem-tunezji-polacy-nie-byli-pierwotnym-celem-ataku;18;komorowski
2015-03-18;http://www.tvn24.pl/;Komorowski i Duda zawieszaja kampanie.   W zwiazku z tragedia w Tunezji;3;http://www.tvn24.pl/bronislaw-komorowski-zawiesza-kampanie-wyborcza,525424,s.html;38;komorowski
2015-03-18;http://www.dziennik.pl;Ciupaga symbolem zgody? Sztab PiS bije w Komorowskiego;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/galeria/485444,wybory-prezydenckie-2015-sztab-pis-bije-w-prezydenta-muzeum-zgody-im-bronislawa-komorowskiego.html;22;komorowski
2015-03-18;http://www.onet.pl/;Zaklócili wiec Komorowskiego. On im odpowiedzial;2;http://wiadomosci.onet.pl/szczecin/bronislaw-komorowski-chce-spokojnej-pracy-dla-nas-wszystkich/8tevsm;12;komorowski
